Phylostratum	GeneID	Zygote	Quadrant	Globular	Heart	Torpedo	Bent	Mature
1	AT1G01860	1197.0647660000002	1383.6221810000002	1750.1335089999995	1754.6660629999997	1989.3671089999996	1579.3938829999995	1088.30364
1	AT1G01880	886.9305497000004	893.0364917999999	895.6022117999998	906.1580239999998	887.2388383	958.8130016000002	901.2477534999998
1	AT1G01900	1038.0072980000002	1082.1978579999998	1169.1030490000005	1107.943381	1038.6206290000002	1110.5859819999998	1198.5481269999998
1	AT1G01910	6644.138058999997	6081.018636000003	5130.440334999996	5406.83769	5912.745928999998	6820.9581050000015	10914.040100000006
1	AT1G01940	1175.4045279999998	1354.7241500000005	1672.8198599999998	1620.5640000000005	1475.8243540000005	1139.3909600000002	1099.39954
1	AT1G01960	864.3715703000001	942.1007695	969.1599699999998	936.3267746999998	904.8012953999997	932.0135781000002	990.0112488
1	AT1G01980	1009.5995279999995	906.6653051999998	954.3796530999999	1010.5746539999996	792.7755972999997	824.8512033	932.0771119000003
1	AT1G02000	1058.775012	1267.1182430000003	1155.8329509999996	1285.6770170000004	1245.1161330000004	1002.1150890000004	876.6038403999997
1	AT1G02020	782.1485786999998	803.0517099000001	792.1170045000001	808.1850769000002	778.0036097000002	805.6454562999996	757.111025
1	AT1G02050	1763.4851350000001	1535.7647169999998	1779.2932550000005	1674.3519600000002	1302.0274329999995	1714.2175340000003	1856.7139289999996
8	AT1G02060	697.8892655999998	637.2264584999999	640.0971536999998	672.9001298000001	604.6424690999997	604.4418436	610.1827736999998
1	AT1G02130	1016.5095729999998	1147.3699339999998	2175.071151000001	2037.4729610000004	2031.7205780000002	1790.9343990000004	1438.0189530000005
1	AT1G02170	814.8657638000002	735.2398857000001	828.4696365999997	813.3484256	789.6245466000003	808.0779323000002	786.8502322999998
1	AT1G02205	1129.353002	1155.1375599999994	791.5667551	734.7140216000004	687.7720883000001	683.8170551999998	727.9038314999997
1	AT1G02260	877.1527191	744.8883012000003	712.2257639	721.3962701000003	647.6826758	651.5060040999998	862.3412167999999
1	AT1G02280	885.0590049999996	840.2076193999999	900.7142924000002	1014.0570770000003	1138.0686179999996	1011.0694920000002	1190.5631009999995
1	AT1G02300	817.7133290999998	868.3494047000003	875.7789274999998	918.7255270999999	886.3970079999997	844.5917949000001	775.7548811999997
1	AT1G02305	14799.83491999999	19609.824209999988	6599.929230000002	5535.102827999998	4785.299794999998	3071.470155	3916.299786000003
1	AT1G02310	1007.7067280000002	735.5432319	659.8013115	817.1738661	646.1558046	720.3537823999999	1299.1537469999996
1	AT1G02360	866.7541885000004	955.8314140999997	1192.785853	972.1917954000003	859.0359699999999	984.253363	940.8342404
1	AT1G02400	784.5360229999999	786.1133020000002	845.2206909999996	843.4244001	844.281891	897.7063339999999	785.0496689999997
1	AT1G02410	2882.1513380000006	2377.6198600000007	3723.960282999999	3048.764536000002	2399.451776	3243.171100000001	4270.592979999999
7	AT1G02420	867.1874131999999	823.7105637999999	705.0442689999996	688.7483030000002	704.8614568999997	659.2571601000001	1420.7826840000005
1	AT1G02440	2739.761096000001	2698.7007760000006	1746.9845000000005	2679.63641	3469.734933000001	2803.4086030000003	2425.927717999999
1	AT1G02460	842.5095852	836.8052198000004	884.3723265	782.2585701000004	786.0885202999999	812.4438872	835.4190538000004
1	AT1G02470	1176.6865970000001	1347.5595690000002	1339.057611	1081.3725019999997	1072.0149099999999	1310.9139189999996	1182.5848610000003
1	AT1G02475	1071.8584180000003	1153.134896	920.4758409999996	812.1743887000001	777.4289410999997	690.0119928000003	945.1995294
1	AT1G02500	978.3772214000004	940.7874896000004	1381.0360980000003	1434.0581250000002	1282.5089080000002	1158.095033	874.7448674
1	AT1G02510	1100.9662790000004	1064.005301	1091.4807790000004	1116.575678	947.1660603999995	937.3261834999997	957.0847926000001
1	AT1G02560	9915.821601999993	9965.720667999993	19602.78698000001	22256.09701	27314.34139	19444.08439999999	13198.599669999998
1	AT1G02580	1901.6964020000007	1372.6075860000003	1195.0898519999996	1140.9443310000004	1064.8059589999998	911.4981768000001	828.8450664000002
1	AT1G02590	1295.4873520000006	1524.1693250000008	1680.3400869999994	1329.7177430000002	1180.0765309999995	1302.504386	1298.2954589999997
1	AT1G02640	875.4511983000002	841.8836672	970.3857419	1013.6017590000001	994.5838356000002	1057.6922990000005	902.3474993000001
1	AT1G02670	614.0694978000001	579.3957495999998	585.4337097000002	619.4173434999999	578.2607162000002	578.3687941000002	628.1122094999997
1	AT1G02720	965.9272639000002	938.5629501000001	1059.741483	1169.2096789999996	1278.1766400000004	1692.7500309999996	822.0817842000002
1	AT1G02730	15164.100940000008	13536.758220000007	12995.266779999996	13102.109460000005	11251.253680000005	14423.060450000012	14051.316640000003
1	AT1G02780	53775.964120000004	55938.54981000003	69276.83301000005	62158.09188999996	59432.622519999975	56060.60532000004	32089.449760000025
1	AT1G02790	972.9582519000002	975.2846186000002	1167.2040189999996	1223.4279899999997	978.6242476000004	972.9180569	853.8603053999999
1	AT1G02800	1333.0257159999996	1133.2114220000005	3796.5112900000026	3564.882776999998	3308.6193259999995	1884.2118649999998	967.0663144
1	AT1G02810	1252.244645	1264.9865939999995	3243.730575000001	2676.490578999999	2418.7110669999997	2150.9388380000005	1046.6703379999994
1	AT1G02840	1153.456928	1020.0417990000003	1904.1493719999999	2214.6182500000004	1851.8725990000005	2451.6444770000003	2204.3981309999995
1	AT1G02850	1206.6363399999996	1301.4826309999999	1281.5166060000001	1397.0928559999998	1366.1389950000005	1876.7344350000005	3082.8543350000004
1	AT1G02880	1212.0909300000005	1181.3954529999996	1154.2401049999999	1249.8293239999998	1189.2805200000003	1054.641054	1229.5542139999998
1	AT1G02890	1268.0490350000005	1021.2321159999999	1466.2969869999995	1438.5631490000007	1217.2210399999994	1507.389888	2760.5536450000004
1	AT1G02920	918.8307781000003	824.2019218000004	793.1908892999999	841.3035835000002	822.4098687000001	857.6579145999999	750.1778293000001
1	AT1G02930	2094.5211870000007	1771.4165099999996	3918.6508059999983	2806.1970570000008	892.5747540999998	1133.3162950000005	769.2362566000002
1	AT1G02940	814.2329071000004	775.6904916	933.1274740000005	1055.8352360000004	910.9289727000004	836.3741261	731.3424763000003
1	AT1G02950	889.2185453000002	974.6324576000001	1140.5698659999998	1005.9493700000004	925.6254356999997	984.2852843	845.7114253
1	AT1G03000	861.2680982000004	784.2834879999997	793.9923155000001	836.4420764999998	817.2042687000003	868.7494185999997	875.3228295
1	AT1G03020	791.2273737	691.6291350000001	685.2886449	686.7539404999999	642.0574285	674.9797774000002	733.1922509000003
1	AT1G03030	1242.226275	908.0598487000001	1046.5840920000003	1159.5569030000001	1375.378186	1874.4112269999996	7071.616694000001
1	AT1G03055	972.3524249	1083.322619	1378.9922110000002	1108.5252870000004	1045.042211	1208.9327139999996	959.8322164
1	AT1G03060	848.7940960000001	742.1482682000001	697.5129965999997	786.4061207999999	653.1672828999998	677.6927616000002	724.1971044000003
1	AT1G03070	770.1791273000002	688.8424409999999	727.5999376000002	775.1859432999997	729.2953808000001	735.4562532999998	761.9230338
1	AT1G03090	1165.863993	1025.158783	1133.590375	1193.6137610000003	1200.0519140000001	1432.0746429999997	1196.6533060000002
1	AT1G03110	900.7512410999998	858.3019822	898.9002043	1187.7842219999995	1349.1718669999996	1141.5679199999997	855.6273282000001
1	AT1G03130	1892.6309519999995	1630.8313930000004	2482.0011569999997	2864.471497000001	6182.332878999997	10266.45742	4631.276791999998
1	AT1G03150	771.0308673000003	804.4407772000001	768.4155431000001	716.1768039000001	714.7586148999998	635.0477240999999	707.3232497000001
1	AT1G03160	6467.493519000005	4053.084026	1677.9121599999996	2723.638506999999	2979.2372729999997	2454.581177	3380.8560250000005
1	AT1G03190	1286.004196	1296.6273359999996	1188.662615	1170.8184639999995	1207.7060130000004	1214.015029	1913.8450910000006
1	AT1G03210	636.9534629000001	593.5086517999998	618.2949534000002	591.9474150999997	620.5222540000001	647.8016616	660.4887812000001
1	AT1G03260	1107.2895180000005	1099.4364599999994	1463.4234370000001	1045.8177560000001	1012.9708220000001	1346.5639160000003	1108.4409669999998
1	AT1G03270	1163.4402190000003	825.3977628999996	827.1053925000003	1038.646048	966.0527893999998	1090.6466229999999	2276.1643910000003
1	AT1G03310	1487.5154569999997	1567.8765770000005	1702.9185300000001	1921.1688280000005	1763.2216690000005	1481.702701	1011.4668709999999
1	AT1G03360	968.5535876000001	913.1487822	982.6492065999998	982.7902329999995	983.8860473999998	1102.040413	905.0096569
1	AT1G03390	3483.8026320000004	5890.6148570000005	4671.646862999998	3479.793971000001	5211.728559999995	4068.5392900000015	2387.770199
1	AT1G03400	1037.6548679999999	805.7697306	781.1569355000003	933.9235841999998	840.7843184999999	1091.0694379999998	1869.702629
1	AT1G03410	3109.382235000002	2988.4700049999974	1990.9005929999994	2201.928432000001	2361.849302000001	1631.2689920000003	3218.572048999997
1	AT1G03430	942.7348445000002	862.5334776999997	901.5230619999998	922.7671810000002	926.2973378000004	1003.3584199999996	1106.2843700000003
2	AT1G03440	1233.4802910000005	1153.1617809999998	1891.7135230000004	1708.8319890000005	1827.0393579999998	2668.0164609999993	1986.756593
1	AT1G03445	703.1354547000002	645.6083296000002	714.5348216000001	736.3175460000002	679.2894699999998	649.2651161	690.1070055999999
1	AT1G03457	828.3889704999999	790.2554516	846.6062595	937.3694783999999	897.4220840000004	864.6860658000002	767.5475237999998
1	AT1G03475	1275.4529350000003	1605.8724950000003	2330.651674000001	2329.568976999999	4396.321571999996	3995.8098729999983	2374.1500729999993
1	AT1G03520	1116.9634660000002	863.4624284999999	962.4747445999999	1240.480903	1083.7030679999998	1071.2744310000003	899.6495658
1	AT1G03540	1490.935511	1633.7599520000008	1775.600134	1359.6691209999997	1564.0507310000003	1724.3353030000003	1682.344713
6	AT1G03560	867.3987608000003	828.8798133999998	772.4194431000002	785.0919130999999	724.4291601999997	749.9520161000004	701.0776037000003
1	AT1G03600	981.8151068999996	1029.274722	1285.684477	1410.9660839999997	1570.9894870000003	1994.492854	1242.9947970000003
1	AT1G03630	718.6562876999998	761.6388985000002	831.5623960999998	754.6076061000003	1002.5049140000003	1166.6105529999995	617.7758919999998
1	AT1G03650	1017.6064860000004	994.5113283999996	949.3224304	960.1317179999999	822.0221545000002	807.6885257000004	892.1520866
1	AT1G03670	837.1114409999999	815.4385919999999	822.1261426000003	906.9808902999998	902.9473410000002	891.2357077999999	838.1806423000002
1	AT1G03680	1030.8565409999997	1377.7149200000001	2436.977933999999	2307.020061999999	3594.388516000001	3564.254644000003	1790.0286359999993
1	AT1G03687	1087.2906829999997	1141.4260170000005	1236.9241770000006	1152.4944600000001	1090.5416229999998	1131.430608	962.6232873000002
1	AT1G03750	753.4316828000001	698.4684116	713.1402555999997	732.4498326000001	686.9243260999998	656.6025517	775.6718205000002
1	AT1G03810	871.6501102999998	891.109373	808.1661553999998	857.9295145000003	890.3740377	899.0598856999997	857.5016711000001
1	AT1G03860	6783.170815999996	5863.034271000002	8718.751545000005	7597.752452999996	5906.864811000003	3492.0026750000015	5227.969986000001
1	AT1G03870	2454.6053100000004	2290.6388299999994	730.0684443999997	782.1511742999998	695.8850396000001	672.5615136999998	854.8313619000004
1	AT1G03905	907.5930918000004	905.3350709000001	975.6997889000003	1041.4428010000004	985.6766361999996	887.1246424999998	811.4760913
1	AT1G03980	916.3321092999996	875.7015785000003	867.7393927	950.3632233000002	916.1956567000004	838.9011157999997	842.3133853
1	AT1G03990	1206.8659940000005	1311.1233299999992	1594.2422989999995	1339.7268720000004	1045.8525470000002	1013.8827929999995	1514.5451599999997
1	AT1G04040	929.7521108999999	894.4597016	863.0776710999999	929.8686447000002	912.0518882000003	906.9597021999997	862.7846347000002
1	AT1G04050	961.6671058999998	845.3258992000001	953.0695733000002	969.9159339000003	828.3321296000003	942.4016489	915.9091120000003
1	AT1G04090	848.8224467000002	689.1930232000002	690.1477042999998	830.0778020000001	704.3992909	682.4716359000001	715.5345317000002
1	AT1G04110	867.2841355999999	774.4943815999999	853.2350656000001	974.9202213000002	896.9302715999999	807.6780074000002	765.5727613999998
1	AT1G04140	1286.7432469999999	1131.2212249999995	1102.2711590000004	1219.3442969999999	1183.622595	1461.8304179999996	1473.3836370000001
1	AT1G04170	2012.4774349999998	2149.085619	3978.1659879999975	2629.7279449999996	1666.4790980000005	2265.1149989999994	1917.0860339999992
1	AT1G04180	951.1692712	908.3025047	776.1789499000004	817.9219641999999	799.0462551999997	777.7973459999997	704.1508422000002
2	AT1G04190	1530.1959209999998	1704.2150770000005	2818.630865000001	2553.9842570000005	2202.456274000001	1344.1275760000003	1011.8137290000003
1	AT1G04220	7047.222276000001	6410.938804000003	3576.0757009999984	3458.7090559999992	2277.2854639999996	1988.7610360000003	1638.5994110000006
1	AT1G04270	56136.30450999999	55371.235049999996	61763.719470000004	58626.76680999999	53665.17271000002	41160.69432	15353.396349999995
1	AT1G04280	3479.6317050000002	3122.308164	2439.121400999999	2651.037945000001	2676.537773000001	2073.82973	4736.945318000005
1	AT1G04290	1052.5500930000003	962.7330174000003	1144.845325	1010.3495209999996	1062.2983440000005	1134.2481189999999	998.9640397999999
1	AT1G04310	2424.9823649999994	1872.0106039999996	1499.956038	1930.6085150000006	2016.5128370000004	4296.999353000002	3762.1547980000014
1	AT1G04350	2418.5437559999996	1835.8380130000003	1301.5728900000004	1538.493366	1341.8691729999998	1289.2537130000003	1238.3800479999998
1	AT1G04380	1448.0212340000003	1440.9273020000005	1145.7114389999997	1137.154723	993.2137544999996	955.9738393999997	1057.0781619999996
1	AT1G04400	897.8430807999997	882.2763297999999	1098.1520679999999	1108.7251699999997	985.5124484999999	1185.5563060000004	1502.3225950000003
1	AT1G04410	1422.445609	2160.795012000001	7496.592104999996	6636.700447999995	6141.396943000004	8011.217163	1659.3888929999998
1	AT1G04420	812.5199577	746.7663560999999	717.0136305000002	773.4621169000001	801.6904644000001	755.9045812000003	640.0223411000001
1	AT1G04480	42184.65968000001	54525.297430000035	50836.42191	42024.49414999997	46085.95656000001	31844.424640000012	6980.656943000005
1	AT1G04510	1196.237621	1115.1161040000004	2259.5763130000005	2713.962833000001	3091.606407	2086.7925969999997	1299.8829740000003
7	AT1G04530	1016.6332079999997	993.3924712000003	1045.631746	883.8921614999999	935.9518506	1047.6890250000001	3083.158927000001
6	AT1G04540	855.0106767000001	718.3946597999999	674.4580445000001	741.2763366000003	645.3564970999998	642.5704084000002	738.6113151999999
1	AT1G04570	1209.7565730000003	1190.2250480000002	1079.9344409999999	999.7963619999997	940.4601719000001	927.8177338000004	990.7265492999998
1	AT1G04580	947.6300604	725.0832496999997	650.1727610000002	815.1029128000001	660.9291974	733.9961533999997	715.6429005000001
1	AT1G04610	946.9236554999997	1104.728067	1507.426694	1236.4809500000001	1061.9468920000004	1039.921435	964.1976112000002
1	AT1G04620	1051.9016810000003	1248.7757480000002	829.9614170000002	775.2651556999997	872.2441407	836.9423270999999	1038.4538989999999
1	AT1G04640	1349.854446	1440.8495559999994	1128.386655	1315.8067200000005	1867.7867009999993	1451.9063939999994	1335.9278540000003
1	AT1G04680	977.9559270000001	973.012826	961.4187816000004	1230.424954	1491.6995509999997	1684.6139539999995	892.7648952000003
1	AT1G04690	954.0079293999997	947.6509133	978.6898922999999	1105.4405299999999	1243.7294979999995	1247.170118	882.5733024000001
1	AT1G04710	9244.608473	4925.944559	3029.105924	3261.5800039999976	3396.1717100000014	3538.4024859999995	4020.9762530000007
1	AT1G04730	1172.0446210000002	892.3966649000001	1160.8774870000004	1162.640518	852.4234238	917.7560719000002	766.2024257999999
1	AT1G04770	940.2621921	905.4475704	1085.168954	1067.273287	942.1102877000002	1093.586604	1225.7158039999997
1	AT1G04840	887.7796374000001	875.7646479	1000.3325389999995	1063.0304119999998	948.7797362000003	865.0117876999999	900.8911956999999
1	AT1G04870	926.4053744999998	912.2340971000002	873.2374821999998	879.7409718000001	860.3880858	911.3744012999997	867.1685883999997
1	AT1G04900	1677.197824	2231.557146	1538.1963969999993	1253.668471	1304.0467559999995	1133.9632879999997	858.3145478999998
1	AT1G04920	827.3231320999997	702.9653558000002	724.0335732999997	759.0535718000001	816.0517428000002	975.7107086000002	2204.193047000001
1	AT1G04940	932.4842341999996	838.0316804000004	941.0811485999997	957.0859571000001	922.9265410000004	1097.5797379999997	1057.232015
1	AT1G04980	1525.9116120000008	1293.2848359999996	2472.979910999999	2194.5552990000006	1609.9407500000002	2196.106444999999	914.5735053000004
1	AT1G05000	967.6761670999999	988.0445173999996	806.4421042999998	787.1262417	839.4606274999999	894.3309851999999	863.07298
1	AT1G05010	881.5829798000002	869.8720209999999	846.9943436000002	865.1929041000001	796.1505878000002	781.1144192	809.3955870999997
1	AT1G05030	1770.4895990000007	1446.3460689999995	1553.5325070000004	1723.3512240000005	2121.689657000001	2463.575879	1556.045785
1	AT1G05120	3133.6464699999997	2844.3991439999995	2635.942191	4220.259476	5394.231978999996	3961.8525309999973	3693.4117120000014
1	AT1G05140	895.0907606999999	849.3179928000003	961.7228625999996	1088.9613099999997	1254.4049209999996	1474.11214	1051.7286250000004
3	AT1G05150	950.2118171000002	796.6152258999999	905.4762337999998	922.8543461999999	906.2250954000001	1068.1875869999997	1647.7870169999999
1	AT1G05160	1531.109516	1149.0941560000006	1123.997177	1234.9952330000003	1209.000488	1097.6633630000003	1600.0049749999996
1	AT1G05180	1985.1681990000002	2060.506045	2450.320856	2514.00215	2027.0986949999997	1524.4705959999994	1639.4069969999996
1	AT1G05190	1049.9437270000005	1106.1505319999997	2663.4597889999995	2737.268722	2529.865009	2621.5312879999997	887.7944681999996
1	AT1G05200	751.3750783000003	851.0586976000002	845.7242012999998	840.9718501000001	831.6494667999998	790.754671	745.4892076000002
1	AT1G05270	858.8766023	853.5206813999998	939.3313208999999	916.8784122999999	830.0474255999999	807.5433357	763.4468581999997
1	AT1G05310	886.2709343000002	798.2938417000003	741.5755858	861.6332694999996	684.8487423000004	738.5726569999998	675.1872661000001
1	AT1G05350	1423.2991220000004	1385.6934220000003	1145.0312	1159.9351570000001	1176.0235590000002	1156.840123	989.0435003000003
1	AT1G05460	708.8069096	859.8472483999998	838.3991653999998	825.9340098999998	893.0030222000004	834.6575112000003	739.3448258999999
1	AT1G05490	866.9488611999998	874.0813340999997	767.1055567000002	824.5439355999998	896.0079761	823.6537566000003	768.2991506999997
1	AT1G05510	1789.7844819999998	916.2755374000001	1326.4526369999996	924.8721647999998	991.3348177000005	6588.6209730000055	59781.30161000002
1	AT1G05530	698.9378006000001	654.7870635000002	622.6842404	695.8750311999999	645.3269675999998	619.8050033	614.4452324999997
1	AT1G05560	1188.260298	953.2113067000004	901.641257	855.4245887	960.0640619000002	1322.1201379999995	4461.044011000001
1	AT1G05580	1654.1462830000003	2164.178366	1688.7259980000001	1651.1476629999993	1603.9791430000005	1633.1593880000003	1796.6881049999997
1	AT1G05590	1095.062849	1089.2098209999997	1205.4743220000003	1539.6917289999997	1128.2693439999998	1078.5382340000003	826.5691258000002
1	AT1G05610	911.4663133000001	1012.81093	938.0611831000002	973.6998718	952.7089194999998	862.3220268000002	866.1888812999999
1	AT1G05620	1100.8551420000003	1393.0260999999998	932.1801364	775.8719349	1083.1656160000002	1223.3826460000005	872.6214872000004
1	AT1G05640	866.5848521999998	778.4444055999999	887.8267937	976.4991427999996	791.6109398999997	759.6985083	729.8301947000001
1	AT1G05650	936.8346295000003	927.6509738999999	1047.1613249999996	1008.9241350000001	907.7729504	880.9848357000002	830.0476436
1	AT1G05660	1025.9844719999999	1096.9634339999998	1188.4537690000002	1153.2954760000002	1080.8464919999997	1105.208681	1155.1575550000005
9	AT1G05670	952.7298628000002	1286.8120360000005	1592.2246320000004	1032.496463	1077.5041740000001	1282.5581479999998	922.1694081999999
1	AT1G05680	823.4026869999999	645.257061	642.6127510999999	775.1005529000001	646.8616193	630.0755249999999	742.6548101
1	AT1G05750	823.1371451000003	809.6933158000002	933.4919049999996	867.6098646999997	904.1962076999996	967.8864616000002	845.6988669000002
1	AT1G05800	867.3077888000004	1189.2061699999997	1470.2298500000004	1037.7245960000002	987.2684600999995	1246.8828599999997	877.2643722999999
1	AT1G05810	1119.3180870000003	1364.984407	852.3226821000002	850.7655419000002	792.3979156000003	794.9390501000004	943.7690689000003
1	AT1G05830	1029.3213539999995	957.7878485999996	1357.879788	1340.0750280000002	1253.946975	1700.8494349999996	939.3712301999998
1	AT1G05850	2401.115324	3117.2382639999983	7627.168997000001	4915.461737999997	4305.945622999998	11796.65979999999	3965.55842
1	AT1G05900	876.1877935000003	869.4183443999999	936.2166242999999	847.4254463999997	814.6839609000003	970.4273508999996	841.8998416999998
1	AT1G05910	869.8078843999997	763.7153901	788.2682274000001	862.8007092999997	894.7032386999999	862.1687398999998	810.7198862000004
1	AT1G05940	1370.8364349999995	1123.3961009999998	1713.8935730000003	1413.1718159999998	1502.0209049999999	2888.563876	3482.902593
1	AT1G05990	1099.5900519999996	1028.1507399999996	1109.5386609999996	1266.1511520000001	1056.6141360000001	1069.866061	879.8840211999998
1	AT1G06020	835.8937759999998	668.8892003000002	742.4149923999996	849.9866482999997	722.0800645000002	758.4746222999999	699.5553965
1	AT1G06030	909.3866769	859.2045647999998	853.9181044000002	924.8356945000004	832.2989910000001	798.3249208	802.1995622
1	AT1G06080	1389.7158469999997	1713.0491129999996	1653.0127780000007	1687.6479760000002	1899.1639659999996	1303.8503330000003	1471.1599929999993
1	AT1G06090	1136.1323250000005	1030.4130149999996	1053.660515	1092.1312649999998	1078.94391	1113.765982	985.7557981
1	AT1G06100	3510.080966999997	2729.126859	2245.7259400000007	2709.4048490000014	2283.3605579999994	1703.3446630000005	1303.1999559999997
1	AT1G06110	1318.3983700000006	1150.2903130000002	1153.3436690000003	1027.811291	1056.9169180000001	1930.6717860000008	8383.337748999997
1	AT1G06120	1062.840058	1103.8073819999995	922.9457787000003	977.0446434000004	915.3345267	915.0757133	857.7454112999997
1	AT1G06130	1232.61669	1032.8496530000004	1097.2099429999996	1106.7392270000005	1104.3278180000002	1235.9277729999997	2168.397085999999
2	AT1G06200	753.4864441	745.0307193000001	836.6271541000002	865.3174122999999	866.1234336000003	1042.7778259999998	1278.6309440000002
1	AT1G06240	1567.6101000000006	1727.9932740000002	1362.7397390000006	1349.6760890000003	1356.269101	1145.0356510000001	1012.5345249999997
1	AT1G06250	924.2280230000003	896.9376578000001	860.0674782000002	910.5341750999996	948.6875602999999	897.6478273999998	820.9803351999999
1	AT1G06260	1027.5703500000004	1082.5428010000003	1264.952859	1150.0203480000002	1028.1887349999997	897.5323292000004	848.5693940999998
1	AT1G06290	837.3057857000003	791.5877160999996	718.2581428999998	756.38996	727.5008901999998	745.5949027999997	707.9486048999999
1	AT1G06310	931.4315563999997	846.8774169999998	765.6835369000003	926.3232813999997	833.1189385	848.0601336000002	743.9333457000004
1	AT1G06350	1005.1481990000003	964.883376	1245.8511670000003	992.1462935999997	926.8346036	1316.5490500000005	953.4046118000002
1	AT1G06360	875.2684757999999	668.8337163	669.6897207	620.7344854999999	635.8570429	620.5645125999998	668.2811505999998
1	AT1G06400	2070.2857800000006	1452.21944	1732.1842620000004	1698.0260849999995	1361.8369599999996	1398.9449979999997	3643.616950000002
1	AT1G06410	1398.5633810000002	1401.6950899999997	2306.241368999999	1627.1212100000007	1257.7026299999995	2561.9287400000003	2511.96115
1	AT1G06430	898.5470896999997	942.3629297999996	922.1364244999999	1027.077794	1204.4530109999998	2194.4802950000003	1281.7866769999998
